Tarih;Karar (Ordin) No;Dosya Numarası;Ek Bilgi;Kaynak Belge
23.10.2020;1721P;37541/2018;;Ordin_nr._1721P_din_23_10_2020.pdf
23.10.2020;1721P;37542/2018;;Ordin_nr._1721P_din_23_10_2020.pdf
23.10.2020;1721P;35275/2018;Copii minori: 2;Ordin_nr._1721P_din_23_10_2020.pdf
23.10.2020;1721P;35586/2018;;Ordin_nr._1721P_din_23_10_2020.pdf
23.10.2020;1721P;34276/2018;Copii minori: 1;Ordin_nr._1721P_din_23_10_2020.pdf
23.10.2020;1721P;35289/2018;;Ordin_nr._1721P_din_23_10_2020.pdf
23.10.2020;1721P;36368/2018;;Ordin_nr._1721P_din_23_10_2020.pdf
23.10.2020;1721P;35302/2018;Copii minori: 2;Ordin_nr._1721P_din_23_10_2020.pdf
23.10.2020;1721P;35300/2018;;Ordin_nr._1721P_din_23_10_2020.pdf
23.10.2020;1721P;35465/2018;;Ordin_nr._1721P_din_23_10_2020.pdf
23.10.2020;1721P;35255/2018;;Ordin_nr._1721P_din_23_10_2020.pdf
23.10.2020;1721P;37563/2018;;Ordin_nr._1721P_din_23_10_2020.pdf
23.10.2020;1721P;35464/2018;;Ordin_nr._1721P_din_23_10_2020.pdf
23.10.2020;1721P;35609/2018;;Ordin_nr._1721P_din_23_10_2020.pdf
23.10.2020;1721P;35593/2018;;Ordin_nr._1721P_din_23_10_2020.pdf
23.10.2020;1721P;35286/2018;;Ordin_nr._1721P_din_23_10_2020.pdf
23.10.2020;1721P;39862/2018;Copii minori: 1;Ordin_nr._1721P_din_23_10_2020.pdf
23.10.2020;1721P;35285/2018;;Ordin_nr._1721P_din_23_10_2020.pdf
23.10.2020;1721P;39849/2018;;Ordin_nr._1721P_din_23_10_2020.pdf
23.10.2020;1721P;36342/2018;;Ordin_nr._1721P_din_23_10_2020.pdf
23.10.2020;1721P;36360/2018;;Ordin_nr._1721P_din_23_10_2020.pdf
23.10.2020;1721P;37570/2018;Copii minori: 2;Ordin_nr._1721P_din_23_10_2020.pdf
23.10.2020;1721P;37571/2018;;Ordin_nr._1721P_din_23_10_2020.pdf
23.10.2020;1721P;36328/2018;;Ordin_nr._1721P_din_23_10_2020.pdf
23.10.2020;1721P;36330/2018;;Ordin_nr._1721P_din_23_10_2020.pdf
23.10.2020;1721P;35588/2018;;Ordin_nr._1721P_din_23_10_2020.pdf
23.10.2020;1721P;36329/2018;;Ordin_nr._1721P_din_23_10_2020.pdf
23.10.2020;1721P;36338/2018;;Ordin_nr._1721P_din_23_10_2020.pdf
23.10.2020;1721P;36332/2018;Copii minori: 1;Ordin_nr._1721P_din_23_10_2020.pdf
23.10.2020;1721P;36331/2018;;Ordin_nr._1721P_din_23_10_2020.pdf
23.10.2020;1721P;34275/2018;;Ordin_nr._1721P_din_23_10_2020.pdf
23.10.2020;1721P;39871/2018;;Ordin_nr._1721P_din_23_10_2020.pdf
23.10.2020;1721P;39872/2018;;Ordin_nr._1721P_din_23_10_2020.pdf
23.10.2020;1721P;34305/2018;;Ordin_nr._1721P_din_23_10_2020.pdf
23.10.2020;1721P;34312/2018;Copii minori: 1;Ordin_nr._1721P_din_23_10_2020.pdf
23.10.2020;1721P;35622/2018;Copii minori: 2;Ordin_nr._1721P_din_23_10_2020.pdf
23.10.2020;1721P;35497/2018;;Ordin_nr._1721P_din_23_10_2020.pdf
23.10.2020;1721P;39858/2018;;Ordin_nr._1721P_din_23_10_2020.pdf
23.10.2020;1721P;39857/2018;Copii minori: 2;Ordin_nr._1721P_din_23_10_2020.pdf
23.10.2020;1721P;39848/2018;;Ordin_nr._1721P_din_23_10_2020.pdf
23.10.2020;1721P;34285/2018;;Ordin_nr._1721P_din_23_10_2020.pdf
23.10.2020;1721P;35621/2018;Copii minori: 1;Ordin_nr._1721P_din_23_10_2020.pdf
23.10.2020;1721P;35501/2018;;Ordin_nr._1721P_din_23_10_2020.pdf
23.10.2020;1721P;35608/2018;;Ordin_nr._1721P_din_23_10_2020.pdf
23.10.2020;1721P;35475/2018;;Ordin_nr._1721P_din_23_10_2020.pdf
23.10.2020;1721P;35262/2018;;Ordin_nr._1721P_din_23_10_2020.pdf
23.10.2020;1721P;35271/2018;;Ordin_nr._1721P_din_23_10_2020.pdf
23.10.2020;1721P;39832/2018;;Ordin_nr._1721P_din_23_10_2020.pdf
23.10.2020;1721P;36352/2018;;Ordin_nr._1721P_din_23_10_2020.pdf
23.10.2020;1721P;36357/2018;;Ordin_nr._1721P_din_23_10_2020.pdf
23.10.2020;1721P;39851/2018;;Ordin_nr._1721P_din_23_10_2020.pdf
23.10.2020;1721P;36369/2018;;Ordin_nr._1721P_din_23_10_2020.pdf
23.10.2020;1721P;35604/2018;Copii minori: 3;Ordin_nr._1721P_din_23_10_2020.pdf
23.10.2020;1721P;34265/2018;;Ordin_nr._1721P_din_23_10_2020.pdf
23.10.2020;1721P;36343/2018;;Ordin_nr._1721P_din_23_10_2020.pdf
23.10.2020;1721P;37573/2018;Copii minori: 1;Ordin_nr._1721P_din_23_10_2020.pdf
23.10.2020;1721P;37583/2018;Copii minori: 1;Ordin_nr._1721P_din_23_10_2020.pdf
23.10.2020;1721P;35270/2018;;Ordin_nr._1721P_din_23_10_2020.pdf
23.10.2020;1721P;37592/2018;;Ordin_nr._1721P_din_23_10_2020.pdf
23.10.2020;1721P;34272/2018;;Ordin_nr._1721P_din_23_10_2020.pdf
23.10.2020;1721P;35257/2018;;Ordin_nr._1721P_din_23_10_2020.pdf
23.10.2020;1721P;35268/2018;Copii minori: 1;Ordin_nr._1721P_din_23_10_2020.pdf
23.10.2020;1721P;36366/2018;;Ordin_nr._1721P_din_23_10_2020.pdf
23.10.2020;1721P;35573/2018;Copii minori: 2;Ordin_nr._1721P_din_23_10_2020.pdf
23.10.2020;1721P;35504/2018;Copii minori: 2;Ordin_nr._1721P_din_23_10_2020.pdf
23.10.2020;1721P;37588/2018;;Ordin_nr._1721P_din_23_10_2020.pdf
23.10.2020;1721P;35456/2018;;Ordin_nr._1721P_din_23_10_2020.pdf
23.10.2020;1721P;36380/2018;;Ordin_nr._1721P_din_23_10_2020.pdf
23.10.2020;1721P;37544/2018;;Ordin_nr._1721P_din_23_10_2020.pdf
23.10.2020;1721P;37548/2018;;Ordin_nr._1721P_din_23_10_2020.pdf
23.10.2020;1721P;36351/2018;;Ordin_nr._1721P_din_23_10_2020.pdf
23.10.2020;1721P;36359/2018;Copii minori: 2;Ordin_nr._1721P_din_23_10_2020.pdf
23.10.2020;1721P;35603/2018;;Ordin_nr._1721P_din_23_10_2020.pdf
23.10.2020;1721P;34264/2018;;Ordin_nr._1721P_din_23_10_2020.pdf
23.10.2020;1721P;35610/2018;;Ordin_nr._1721P_din_23_10_2020.pdf
23.10.2020;1721P;34278/2018;;Ordin_nr._1721P_din_23_10_2020.pdf
23.10.2020;1721P;34263/2018;;Ordin_nr._1721P_din_23_10_2020.pdf
23.10.2020;1721P;37586/2018;;Ordin_nr._1721P_din_23_10_2020.pdf
23.10.2020;1721P;36381/2018;;Ordin_nr._1721P_din_23_10_2020.pdf
23.10.2020;1721P;39834/2018;;Ordin_nr._1721P_din_23_10_2020.pdf
23.10.2020;1721P;39850/2018;;Ordin_nr._1721P_din_23_10_2020.pdf
23.10.2020;1721P;37562/2018;;Ordin_nr._1721P_din_23_10_2020.pdf
20.10.2020;1684P;40895/2018;;Ordin_nr._1684P_din_20.10.2020.pdf
20.10.2020;1684P;26417/2018;;Ordin_nr._1684P_din_20.10.2020.pdf
20.10.2020;1684P;40806/2018;;Ordin_nr._1684P_din_20.10.2020.pdf
20.10.2020;1684P;40807/2018;Copii minori:1;Ordin_nr._1684P_din_20.10.2020.pdf
20.10.2020;1684P;40839/2018;Copii minori:1;Ordin_nr._1684P_din_20.10.2020.pdf
20.10.2020;1684P;41365/2018;;Ordin_nr._1684P_din_20.10.2020.pdf
20.10.2020;1684P;40830/2018;;Ordin_nr._1684P_din_20.10.2020.pdf
20.10.2020;1684P;40755/2018;;Ordin_nr._1684P_din_20.10.2020.pdf
20.10.2020;1684P;41945/2018;Copii minori:1;Ordin_nr._1684P_din_20.10.2020.pdf
20.10.2020;1684P;40763/2018;;Ordin_nr._1684P_din_20.10.2020.pdf
20.10.2020;1684P;41942/2018;;Ordin_nr._1684P_din_20.10.2020.pdf
20.10.2020;1684P;41952/2018;;Ordin_nr._1684P_din_20.10.2020.pdf
20.10.2020;1684P;40828/2018;;Ordin_nr._1684P_din_20.10.2020.pdf
20.10.2020;1684P;40479/2018;Copii minori:1;Ordin_nr._1684P_din_20.10.2020.pdf
20.10.2020;1684P;40734/2018;;Ordin_nr._1684P_din_20.10.2020.pdf
20.10.2020;1684P;41359/2018;;Ordin_nr._1684P_din_20.10.2020.pdf
20.10.2020;1684P;40837/2018;Copii minori:1;Ordin_nr._1684P_din_20.10.2020.pdf
20.10.2020;1684P;40829/2018;;Ordin_nr._1684P_din_20.10.2020.pdf
20.10.2020;1684P;40781/2018;;Ordin_nr._1684P_din_20.10.2020.pdf
20.10.2020;1684P;40800/2018;Copii minori:2;Ordin_nr._1684P_din_20.10.2020.pdf
20.10.2020;1684P;40774/2018;;Ordin_nr._1684P_din_20.10.2020.pdf
20.10.2020;1684P;40874/2018;;Ordin_nr._1684P_din_20.10.2020.pdf
20.10.2020;1684P;41946/2018;;Ordin_nr._1684P_din_20.10.2020.pdf
20.10.2020;1684P;40471/2018;Copii minori:2;Ordin_nr._1684P_din_20.10.2020.pdf
20.10.2020;1684P;40535/2018;;Ordin_nr._1684P_din_20.10.2020.pdf
20.10.2020;1684P;41965/2018;;Ordin_nr._1684P_din_20.10.2020.pdf
20.10.2020;1684P;40795/2018;;Ordin_nr._1684P_din_20.10.2020.pdf
20.10.2020;1684P;41422/2018;;Ordin_nr._1684P_din_20.10.2020.pdf
20.10.2020;1684P;40790/2018;;Ordin_nr._1684P_din_20.10.2020.pdf
20.10.2020;1684P;41375/2018;;Ordin_nr._1684P_din_20.10.2020.pdf
20.10.2020;1684P;40878/2018;;Ordin_nr._1684P_din_20.10.2020.pdf
20.10.2020;1684P;40508/2018;Copii minori:2;Ordin_nr._1684P_din_20.10.2020.pdf
20.10.2020;1684P;40505/2018;;Ordin_nr._1684P_din_20.10.2020.pdf
20.10.2020;1684P;40550/2018;;Ordin_nr._1684P_din_20.10.2020.pdf
20.10.2020;1684P;41373/2018;;Ordin_nr._1684P_din_20.10.2020.pdf
20.10.2020;1684P;41360/2018;;Ordin_nr._1684P_din_20.10.2020.pdf
20.10.2020;1684P;41335/2018;;Ordin_nr._1684P_din_20.10.2020.pdf
20.10.2020;1684P;40502/2018;Copii minori:1;Ordin_nr._1684P_din_20.10.2020.pdf
20.10.2020;1684P;40491/2018;;Ordin_nr._1684P_din_20.10.2020.pdf
20.10.2020;1684P;41958/2018;;Ordin_nr._1684P_din_20.10.2020.pdf
20.10.2020;1684P;40898/2018;;Ordin_nr._1684P_din_20.10.2020.pdf
20.10.2020;1684P;40886/2018;Copii minori:2;Ordin_nr._1684P_din_20.10.2020.pdf
20.10.2020;1684P;40461/2018;Copii minori:3;Ordin_nr._1684P_din_20.10.2020.pdf
20.10.2020;1684P;40476/2018;;Ordin_nr._1684P_din_20.10.2020.pdf
20.10.2020;1684P;40504/2018;;Ordin_nr._1684P_din_20.10.2020.pdf
20.10.2020;1684P;40542/2018;;Ordin_nr._1684P_din_20.10.2020.pdf
20.10.2020;1684P;40843/2018;Copii minori:2;Ordin_nr._1684P_din_20.10.2020.pdf
20.10.2020;1684P;41941/2018;;Ordin_nr._1684P_din_20.10.2020.pdf
20.10.2020;1684P;40771/2018;;Ordin_nr._1684P_din_20.10.2020.pdf
20.10.2020;1684P;40773/2018;;Ordin_nr._1684P_din_20.10.2020.pdf
20.10.2020;1684P;40729/2018;;Ordin_nr._1684P_din_20.10.2020.pdf
20.10.2020;1684P;40805/2018;Copii minori:1;Ordin_nr._1684P_din_20.10.2020.pdf
20.10.2020;1684P;41955/2018;;Ordin_nr._1684P_din_20.10.2020.pdf
20.10.2020;1684P;40490/2018;;Ordin_nr._1684P_din_20.10.2020.pdf
20.10.2020;1684P;41977/2018;;Ordin_nr._1684P_din_20.10.2020.pdf
20.10.2020;1684P;40442/2018;;Ordin_nr._1684P_din_20.10.2020.pdf
20.10.2020;1684P;40741/2018;;Ordin_nr._1684P_din_20.10.2020.pdf
20.10.2020;1684P;40744/2018;;Ordin_nr._1684P_din_20.10.2020.pdf
20.10.2020;1684P;41392/2018;;Ordin_nr._1684P_din_20.10.2020.pdf
20.10.2020;1684P;40540/2018;;Ordin_nr._1684P_din_20.10.2020.pdf
20.10.2020;1684P;40457/2018;;Ordin_nr._1684P_din_20.10.2020.pdf
20.10.2020;1684P;40450/2018;Copii minori:1;Ordin_nr._1684P_din_20.10.2020.pdf
20.10.2020;1684P;40529/2018;;Ordin_nr._1684P_din_20.10.2020.pdf
20.10.2020;1684P;40484/2018;Copii minori:1;Ordin_nr._1684P_din_20.10.2020.pdf
20.10.2020;1684P;40862/2018;;Ordin_nr._1684P_din_20.10.2020.pdf
20.10.2020;1684P;40888/2018;;Ordin_nr._1684P_din_20.10.2020.pdf
20.10.2020;1684P;40750/2018;;Ordin_nr._1684P_din_20.10.2020.pdf
20.10.2020;1684P;41340/2018;;Ordin_nr._1684P_din_20.10.2020.pdf
20.10.2020;1684P;41411/2018;Copii minori:2;Ordin_nr._1684P_din_20.10.2020.pdf
20.10.2020;1684P;40547/2018;Copii minori:4;Ordin_nr._1684P_din_20.10.2020.pdf
20.10.2020;1684P;40897/2018;;Ordin_nr._1684P_din_20.10.2020.pdf
20.10.2020;1684P;41402/2018;;Ordin_nr._1684P_din_20.10.2020.pdf
20.10.2020;1684P;40465/2018;Copii minori:1;Ordin_nr._1684P_din_20.10.2020.pdf
20.10.2020;1684P;40511/2018;;Ordin_nr._1684P_din_20.10.2020.pdf
20.10.2020;1684P;41346/2018;;Ordin_nr._1684P_din_20.10.2020.pdf
20.10.2020;1684P;40816/2018;;Ordin_nr._1684P_din_20.10.2020.pdf
20.10.2020;1684P;40533/2018;;Ordin_nr._1684P_din_20.10.2020.pdf
20.10.2020;1684P;40757/2018;;Ordin_nr._1684P_din_20.10.2020.pdf
20.10.2020;1684P;40847/2018;;Ordin_nr._1684P_din_20.10.2020.pdf
20.10.2020;1684P;40507/2018;;Ordin_nr._1684P_din_20.10.2020.pdf
20.10.2020;1684P;41341/2018;;Ordin_nr._1684P_din_20.10.2020.pdf
20.10.2020;1684P;41948/2018;Copii minori:2;Ordin_nr._1684P_din_20.10.2020.pdf
20.10.2020;1684P;40470/2018;;Ordin_nr._1684P_din_20.10.2020.pdf
20.10.2020;1684P;41385/2018;;Ordin_nr._1684P_din_20.10.2020.pdf
20.10.2020;1684P;40528/2018;;Ordin_nr._1684P_din_20.10.2020.pdf
20.10.2020;1684P;41415/2018;;Ordin_nr._1684P_din_20.10.2020.pdf
20.10.2020;1684P;40884/2018;;Ordin_nr._1684P_din_20.10.2020.pdf
20.10.2020;1684P;40880/2018;;Ordin_nr._1684P_din_20.10.2020.pdf
20.10.2020;1684P;40752/2018;;Ordin_nr._1684P_din_20.10.2020.pdf
20.10.2020;1684P;40887/2018;;Ordin_nr._1684P_din_20.10.2020.pdf
20.10.2020;1684P;40899/2018;;Ordin_nr._1684P_din_20.10.2020.pdf
20.10.2020;1684P;40789/2018;;Ordin_nr._1684P_din_20.10.2020.pdf
20.10.2020;1684P;40801/2018;;Ordin_nr._1684P_din_20.10.2020.pdf
20.10.2020;1684P;41976/2018;;Ordin_nr._1684P_din_20.10.2020.pdf
20.10.2020;1684P;40783/2018;;Ordin_nr._1684P_din_20.10.2020.pdf
20.10.2020;1684P;40515/2018;;Ordin_nr._1684P_din_20.10.2020.pdf
20.10.2020;1684P;40524/2018;;Ordin_nr._1684P_din_20.10.2020.pdf
20.10.2020;1684P;40803/2018;;Ordin_nr._1684P_din_20.10.2020.pdf
20.10.2020;1684P;40551/2018;Copii minori:1;Ordin_nr._1684P_din_20.10.2020.pdf
20.10.2020;1684P;40538/2018;;Ordin_nr._1684P_din_20.10.2020.pdf
20.10.2020;1684P;40861/2018;Copii minori:1;Ordin_nr._1684P_din_20.10.2020.pdf
20.10.2020;1684P;40740/2018;;Ordin_nr._1684P_din_20.10.2020.pdf
20.10.2020;1684P;40728/2018;;Ordin_nr._1684P_din_20.10.2020.pdf
20.10.2020;1684P;40736/2018;;Ordin_nr._1684P_din_20.10.2020.pdf
20.10.2020;1684P;40475/2018;Copii minori:1;Ordin_nr._1684P_din_20.10.2020.pdf
20.10.2020;1684P;40473/2018;;Ordin_nr._1684P_din_20.10.2020.pdf
20.10.2020;1684P;40730/2018;;Ordin_nr._1684P_din_20.10.2020.pdf
20.10.2020;1684P;40527/2018;Copii minori:2;Ordin_nr._1684P_din_20.10.2020.pdf
20.10.2020;1684P;40488/2018;;Ordin_nr._1684P_din_20.10.2020.pdf
20.10.2020;1684P;40543/2018;;Ordin_nr._1684P_din_20.10.2020.pdf
20.10.2020;1684P;40440/2018;Copii minori:2;Ordin_nr._1684P_din_20.10.2020.pdf
20.10.2020;1684P;40756/2018;;Ordin_nr._1684P_din_20.10.2020.pdf
20.10.2020;1684P;40785/2018;Copii minori:3;Ordin_nr._1684P_din_20.10.2020.pdf
20.10.2020;1684P;40519/2018;;Ordin_nr._1684P_din_20.10.2020.pdf
20.10.2020;1684P;41970/2018;;Ordin_nr._1684P_din_20.10.2020.pdf
20.10.2020;1684P;40732/2018;Copii minori:1;Ordin_nr._1684P_din_20.10.2020.pdf
20.10.2020;1684P;40731/2018;;Ordin_nr._1684P_din_20.10.2020.pdf
20.10.2020;1684P;41987/2018;;Ordin_nr._1684P_din_20.10.2020.pdf
20.10.2020;1684P;40760/2018;;Ordin_nr._1684P_din_20.10.2020.pdf
20.10.2020;1684P;40794/2018;;Ordin_nr._1684P_din_20.10.2020.pdf
20.10.2020;1684P;41975/2018;;Ordin_nr._1684P_din_20.10.2020.pdf
20.10.2020;1684P;40468/2018;Copii minori:1;Ordin_nr._1684P_din_20.10.2020.pdf
20.10.2020;1684P;41936/2018;;Ordin_nr._1684P_din_20.10.2020.pdf
20.10.2020;1684P;41406/2018;Copii minori:1;Ordin_nr._1684P_din_20.10.2020.pdf
20.10.2020;1684P;40546/2018;Copii minori:2;Ordin_nr._1684P_din_20.10.2020.pdf
20.10.2020;1684P;40896/2018;;Ordin_nr._1684P_din_20.10.2020.pdf
20.10.2020;1684P;40901/2018;;Ordin_nr._1684P_din_20.10.2020.pdf
20.10.2020;1684P;40859/2018;;Ordin_nr._1684P_din_20.10.2020.pdf
20.10.2020;1684P;40858/2018;Copii minori:2;Ordin_nr._1684P_din_20.10.2020.pdf
20.10.2020;1684P;40853/2018;;Ordin_nr._1684P_din_20.10.2020.pdf
20.10.2020;1684P;41347/2018;;Ordin_nr._1684P_din_20.10.2020.pdf
20.10.2020;1684P;40798/2018;;Ordin_nr._1684P_din_20.10.2020.pdf
20.10.2020;1684P;41989/2018;;Ordin_nr._1684P_din_20.10.2020.pdf
20.10.2020;1684P;41984/2018;;Ordin_nr._1684P_din_20.10.2020.pdf
20.10.2020;1684P;40443/2018;Copii minori:1;Ordin_nr._1684P_din_20.10.2020.pdf
20.10.2020;1684P;40834/2018;;Ordin_nr._1684P_din_20.10.2020.pdf
20.10.2020;1684P;41397/2018;;Ordin_nr._1684P_din_20.10.2020.pdf
20.10.2020;1684P;40453/2018;;Ordin_nr._1684P_din_20.10.2020.pdf
20.10.2020;1684P;40860/2018;;Ordin_nr._1684P_din_20.10.2020.pdf
20.10.2020;1684P;41967/2018;;Ordin_nr._1684P_din_20.10.2020.pdf
20.10.2020;1684P;40784/2018;;Ordin_nr._1684P_din_20.10.2020.pdf
20.10.2020;1684P;41940/2018;Copii minori:1;Ordin_nr._1684P_din_20.10.2020.pdf
20.10.2020;1684P;41950/2018;;Ordin_nr._1684P_din_20.10.2020.pdf
20.10.2020;1684P;40458/2018;;Ordin_nr._1684P_din_20.10.2020.pdf
20.10.2020;1684P;40900/2018;;Ordin_nr._1684P_din_20.10.2020.pdf
20.10.2020;1684P;40792/2018;;Ordin_nr._1684P_din_20.10.2020.pdf
20.10.2020;1684P;40822/2018;Copii minori:3;Ordin_nr._1684P_din_20.10.2020.pdf
20.10.2020;1684P;40482/2018;;Ordin_nr._1684P_din_20.10.2020.pdf
20.10.2020;1684P;40754/2018;;Ordin_nr._1684P_din_20.10.2020.pdf
20.10.2020;1684P;40849/2018;;Ordin_nr._1684P_din_20.10.2020.pdf
20.10.2020;1684P;40526/2018;;Ordin_nr._1684P_din_20.10.2020.pdf
20.10.2020;1684P;41363/2018;;Ordin_nr._1684P_din_20.10.2020.pdf
20.10.2020;1684P;41423/2018;;Ordin_nr._1684P_din_20.10.2020.pdf
20.10.2020;1684P;40767/2018;;Ordin_nr._1684P_din_20.10.2020.pdf
20.10.2020;1684P;41382/2018;Copii minori:1;Ordin_nr._1684P_din_20.10.2020.pdf
20.10.2020;1684P;40494/2018;;Ordin_nr._1684P_din_20.10.2020.pdf
20.10.2020;1684P;40780/2018;;Ordin_nr._1684P_din_20.10.2020.pdf
20.10.2020;1684P;40890/2018;;Ordin_nr._1684P_din_20.10.2020.pdf
20.10.2020;1684P;40891/2018;Copii minori:2;Ordin_nr._1684P_din_20.10.2020.pdf
20.10.2020;1684P;40797/2018;;Ordin_nr._1684P_din_20.10.2020.pdf
20.10.2020;1684P;40523/2018;;Ordin_nr._1684P_din_20.10.2020.pdf
20.10.2020;1684P;40723/2018;;Ordin_nr._1684P_din_20.10.2020.pdf
20.10.2020;1684P;40836/2018;;Ordin_nr._1684P_din_20.10.2020.pdf
20.10.2020;1684P;40838/2018;;Ordin_nr._1684P_din_20.10.2020.pdf
20.10.2020;1684P;40517/2018;;Ordin_nr._1684P_din_20.10.2020.pdf
20.10.2020;1684P;40449/2018;;Ordin_nr._1684P_din_20.10.2020.pdf
20.10.2020;1684P;40454/2018;Copii minori:1;Ordin_nr._1684P_din_20.10.2020.pdf
20.10.2020;1684P;41369/2018;;Ordin_nr._1684P_din_20.10.2020.pdf
20.10.2020;1684P;41986/2018;;Ordin_nr._1684P_din_20.10.2020.pdf
20.10.2020;1684P;40497/2018;;Ordin_nr._1684P_din_20.10.2020.pdf
20.10.2020;1684P;41353/2018;;Ordin_nr._1684P_din_20.10.2020.pdf
20.10.2020;1684P;40827/2018;;Ordin_nr._1684P_din_20.10.2020.pdf
20.10.2020;1684P;40513/2018;;Ordin_nr._1684P_din_20.10.2020.pdf
20.10.2020;1684P;40869/2018;;Ordin_nr._1684P_din_20.10.2020.pdf
20.10.2020;1684P;40530/2018;;Ordin_nr._1684P_din_20.10.2020.pdf
20.10.2020;1684P;26422/2018;;Ordin_nr._1684P_din_20.10.2020.pdf
20.10.2020;1684P;40765/2018;;Ordin_nr._1684P_din_20.10.2020.pdf
20.10.2020;1684P;40769/2018;;Ordin_nr._1684P_din_20.10.2020.pdf
20.10.2020;1684P;40812/2018;;Ordin_nr._1684P_din_20.10.2020.pdf
20.10.2020;1684P;41355/2018;Copii minori:2;Ordin_nr._1684P_din_20.10.2020.pdf
20.10.2020;1684P;40514/2018;;Ordin_nr._1684P_din_20.10.2020.pdf
20.10.2020;1684P;40840/2018;;Ordin_nr._1684P_din_20.10.2020.pdf
20.10.2020;1684P;40749/2018;;Ordin_nr._1684P_din_20.10.2020.pdf
20.10.2020;1684P;40746/2018;;Ordin_nr._1684P_din_20.10.2020.pdf
20.10.2020;1684P;40452/2018;;Ordin_nr._1684P_din_20.10.2020.pdf
20.10.2020;1684P;40539/2018;Copii minori:1;Ordin_nr._1684P_din_20.10.2020.pdf
20.10.2020;1684P;40725/2018;Copii minori:1;Ordin_nr._1684P_din_20.10.2020.pdf
20.10.2020;1684P;40724/2018;;Ordin_nr._1684P_din_20.10.2020.pdf
20.10.2020;1684P;40857/2018;;Ordin_nr._1684P_din_20.10.2020.pdf
20.10.2020;1684P;41408/2018;Copii minori:1;Ordin_nr._1684P_din_20.10.2020.pdf
20.10.2020;1684P;41398/2018;;Ordin_nr._1684P_din_20.10.2020.pdf
20.10.2020;1684P;40456/2018;;Ordin_nr._1684P_din_20.10.2020.pdf
20.10.2020;1684P;41932/2018;;Ordin_nr._1684P_din_20.10.2020.pdf
20.10.2020;1684P;40872/2018;;Ordin_nr._1684P_din_20.10.2020.pdf
20.10.2020;1684P;41961/2018;;Ordin_nr._1684P_din_20.10.2020.pdf
20.10.2020;1684P;41938/2018;Copii minori:1;Ordin_nr._1684P_din_20.10.2020.pdf
20.10.2020;1684P;40819/2018;;Ordin_nr._1684P_din_20.10.2020.pdf
20.10.2020;1684P;40751/2018;Copii minori:1;Ordin_nr._1684P_din_20.10.2020.pdf
20.10.2020;1684P;41978/2018;;Ordin_nr._1684P_din_20.10.2020.pdf
20.10.2020;1684P;40537/2018;;Ordin_nr._1684P_din_20.10.2020.pdf
20.10.2020;1684P;40459/2018;;Ordin_nr._1684P_din_20.10.2020.pdf
20.10.2020;1684P;41933/2018;;Ordin_nr._1684P_din_20.10.2020.pdf
20.10.2020;1684P;41981/2018;Copii minori:2;Ordin_nr._1684P_din_20.10.2020.pdf
20.10.2020;1684P;41960/2018;;Ordin_nr._1684P_din_20.10.2020.pdf
20.10.2020;1684P;41988/2018;;Ordin_nr._1684P_din_20.10.2020.pdf
20.10.2020;1684P;40865/2018;;Ordin_nr._1684P_din_20.10.2020.pdf
20.10.2020;1684P;40881/2018;;Ordin_nr._1684P_din_20.10.2020.pdf
20.10.2020;1684P;40852/2018;;Ordin_nr._1684P_din_20.10.2020.pdf
20.10.2020;1684P;41395/2018;Copii minori:2;Ordin_nr._1684P_din_20.10.2020.pdf
20.10.2020;1684P;40845/2018;;Ordin_nr._1684P_din_20.10.2020.pdf
20.10.2020;1684P;41345/2018;;Ordin_nr._1684P_din_20.10.2020.pdf
20.10.2020;1684P;40445/2018;;Ordin_nr._1684P_din_20.10.2020.pdf
20.10.2020;1684P;40867/2018;;Ordin_nr._1684P_din_20.10.2020.pdf
20.10.2020;1684P;40825/2018;;Ordin_nr._1684P_din_20.10.2020.pdf
20.10.2020;1684P;40544/2018;;Ordin_nr._1684P_din_20.10.2020.pdf
20.10.2020;1684P;40553/2018;;Ordin_nr._1684P_din_20.10.2020.pdf
20.10.2020;1684P;40466/2018;;Ordin_nr._1684P_din_20.10.2020.pdf
20.10.2020;1684P;40451/2018;;Ordin_nr._1684P_din_20.10.2020.pdf
20.10.2020;1684P;40477/2018;;Ordin_nr._1684P_din_20.10.2020.pdf
20.10.2020;1684P;41962/2018;Copii minori:1;Ordin_nr._1684P_din_20.10.2020.pdf
20.10.2020;1684P;41935/2018;Copii minori:2;Ordin_nr._1684P_din_20.10.2020.pdf
20.10.2020;1684P;41401/2018;Copii minori:2;Ordin_nr._1684P_din_20.10.2020.pdf
20.10.2020;1684P;41410/2018;;Ordin_nr._1684P_din_20.10.2020.pdf
20.10.2020;1684P;40480/2018;Copii minori:2;Ordin_nr._1684P_din_20.10.2020.pdf
20.10.2020;1684P;40802/2018;Copii minori:2;Ordin_nr._1684P_din_20.10.2020.pdf
20.10.2020;1684P;40799/2018;;Ordin_nr._1684P_din_20.10.2020.pdf
20.10.2020;1684P;40809/2018;;Ordin_nr._1684P_din_20.10.2020.pdf
20.10.2020;1684P;40823/2018;Copii minori:1;Ordin_nr._1684P_din_20.10.2020.pdf
20.10.2020;1684P;41959/2018;;Ordin_nr._1684P_din_20.10.2020.pdf
20.10.2020;1684P;41963/2018;;Ordin_nr._1684P_din_20.10.2020.pdf
20.10.2020;1684P;40735/2018;;Ordin_nr._1684P_din_20.10.2020.pdf
